i001.s006.t001	i001.s006.t001	bn:00602447n						
i001.s006.t004	i001.s006.t004	bn:00029192n	bn:00063926n	wiki:polvere				
i001.s006.t006	i001.s006.t006	bn:00092532v						
i001.s006.t008	i001.s006.t008	bn:00072760n	wiki:soluzione_(chimica)					
i001.s006.t010	i001.s006.t010	bn:08927651n	wiki:infusione_(medicina)					
i001.s006.t012	i001.s006.t012	bn:00046787n	wiki:iniezione_(medicina)					
i001.s006.t013	i001.s006.t013	bn:00548470n						
i001.s006.t015	i001.s006.t015	bn:00548470n						
i001.s006.t017	i001.s006.t017	bn:00079681n	wiki:vena					
i001.s007.t001	i001.s007.t001	bn:00083225v	bn:00085499v					
i001.s007.t003	i001.s007.t004	bn:00377649n	wiki:principio_attivo					
i001.s007.t004	i001.s007.t004	bn:00096387a						
i001.s007.t005	i001.s007.t005	bn:00602447n						
i001.s008.t005	i001.s008.t005	bn:00082705v	bn:00089140v					
i001.s008.t006	i001.s008.t006	bn:00602447n						
i001.s009.t001	i001.s009.t001	bn:00602447n						
i001.s009.t003	i001.s009.t003	bn:00089682v						
i001.s009.t005	i001.s009.t005	bn:00047235n						
i001.s009.t007	i001.s009.t007	bn:00000075n	wiki:2_(numero)					
i001.s009.t008	i001.s009.t008	bn:00035907n	bn:00078798n					
i001.s009.t010	i001.s009.t010	bn:00057267n	wiki:neoplasia					
i001.s009.t013	i001.s009.t013	bn:00054512n	wiki:mesotelioma					
i001.s009.t014	i001.s009.t014	bn:00108692a						
i001.s009.t016	i001.s009.t016	bn:00057267n	wiki:neoplasia					
i001.s009.t018	i001.s009.t018	bn:00054285n	bn:00070625n	wiki:membrana_sierosa				
i001.s009.t022	i001.s009.t022	bn:00052341n	wiki:polmone					
i001.s009.t024	i001.s009.t024	bn:00114778r						
i001.s009.t025	i001.s009.t025	bn:00084069v	bn:00084699v					
i001.s009.t027	i001.s009.t027	bn:00032375n						
i001.s009.t029	i001.s009.t029	bn:00006236n	wiki:asbesto					
i001.s010.t001	i001.s010.t001	bn:00602447n						
i001.s010.t003	i001.s010.t003	bn:00082705v						
i001.s010.t005	i001.s010.t005	bn:00020872n						
i001.s010.t007	i001.s010.t007	bn:00577781n	wiki:cisplatino					
i001.s010.t010	i001.s010.t010	bn:00097165a	bn:00101348a	bn:00108011a				
i001.s010.t011	i001.s010.t011	bn:00024461n	bn:00054128n	bn:00061887n	wiki:farmaco			
i001.s010.t016	i001.s010.t016	bn:00057267n	wiki:neoplasia					
i001.s010.t019	i001.s010.t019	bn:00109675a						
i001.s010.t024	i001.s010.t024	bn:00082144v	bn:00092783v					
i001.s010.t028	i001.s010.t028	bn:00059129n	wiki:chirurgia					
i001.s010.t028	i001.s010.t029	bn:00059129n	wiki:chirurgia					
i001.s010.t029	i001.s010.t029	bn:00107916a						
i001.s010.t033	i001.s010.t033	bn:00106363a						
i001.s010.t037	i001.s010.t037	bn:00093332v						
i001.s010.t041	i001.s010.t041	bn:00105981a	bn:00105982a					
i001.s010.t043	i001.s010.t043	bn:00093332v						
i001.s010.t044	i001.s010.t044	bn:00115155r	bn:00116794r					
i001.s010.t048	i001.s010.t048	bn:00060765n						
i001.s010.t048	i001.s010.t050	bn:00011769n						
i001.s010.t050	i001.s010.t050	bn:00011744n	wiki:corpo_(anatomia)					
i001.s010.t054	i001.s010.t054	bn:00061017n	wiki:paziente					
i001.s010.t061	i001.s010.t061	bn:00004489n						
i001.s010.t063	i001.s010.t063	bn:00018141n	wiki:chemioterapia					
i001.s010.t065	i001.s010.t065	bn:00015180n	bn:00015910n	wiki:carcinoma	wiki:neoplasia#comportamento_biologico:_benignità_e_malignità			
i001.s010.t065	i001.s010.t066	bn:00052343n	wiki:carcinoma_del_polmone					
i001.s010.t066	i001.s010.t066	bn:00108724a						
i001.s010.t069	i001.s010.t069	bn:00106058a	bn:00106773a					
i001.s010.t070	i001.s010.t070	bn:00017027n	wiki:cellula					
i001.s010.t072	i001.s010.t072	bn:00025966n	bn:00061898n					
i001.s010.t073	i001.s010.t073	bn:00096532a						
i001.s010.t075	i001.s010.t075	bn:00106664a						
i001.s010.t078	i001.s010.t078	bn:00083240v						
i001.s010.t080	i001.s010.t080	bn:00017027n	wiki:cellula					
i001.s010.t080	i001.s010.t081	bn:00073708n	wiki:epitelio_pavimentoso					
i001.s011.t001	i001.s011.t001	bn:00602447n						
i001.s011.t003	i001.s011.t003	bn:00082705v	bn:00089140v					
i001.s011.t005	i001.s011.t005	bn:00006541n						
i001.s011.t007	i001.s011.t007	bn:00577781n	wiki:cisplatino					
i001.s011.t009	i001.s011.t009	bn:00061017n	wiki:paziente					
i001.s011.t011	i001.s011.t011	bn:00084532v	bn:00087116v	bn:00092032v				
i001.s011.t013	i001.s011.t013	bn:00060927n	bn:00060928n	wiki:passato				
i001.s011.t016	i001.s011.t016	bn:00114234r						
i001.s011.t018	i001.s011.t018	bn:00061017n	wiki:paziente					
i001.s011.t021	i001.s011.t021	bn:00060927n	bn:00060928n	wiki:passato				
i001.s011.t027	i001.s011.t027	bn:00097165a	bn:00101348a	bn:00108011a				
i001.s011.t028	i001.s011.t028	bn:00035907n	bn:00078798n					
i001.s011.t030	i001.s011.t030	bn:00018141n	wiki:chemioterapia					
i001.s012.t002	i001.s012.t002	bn:00054128n	bn:00061887n	wiki:farmaco				
i001.s012.t005	i001.s012.t005	bn:00082276v	bn:00091124v					
i001.s012.t006	i001.s012.t006	bn:00114234r						
i001.s012.t008	i001.s012.t008	bn:00064195n						
i001.s012.t008	i001.s012.t009	bn:08939907n	wiki:ricetta_medica_del_ssn					
i001.s013.t003	i001.s013.t003	bn:00082705v	bn:00089140v					
i001.s013.t004	i001.s013.t004	bn:00602447n						
i001.s014.t001	i001.s014.t001	bn:00602447n						
i001.s014.t004	i001.s014.t004	bn:00082365v						
i001.s014.t005	i001.s014.t005	bn:00114234r						
i001.s014.t008	i001.s014.t008	bn:00059908n						
i001.s014.t011	i001.s014.t011	bn:00027976n	bn:00054116n	wiki:medico				
i001.s014.t012	i001.s014.t012	bn:00110711a						
i001.s014.t015	i001.s014.t015	bn:00030627n	bn:00036822n	bn:00079370n				
i001.s014.t017	i001.s014.t017	bn:00018141n	wiki:chemioterapia					
i001.s015.t002	i001.s015.t002	bn:00028320n						
i001.s015.t005	i001.s015.t005	bn:00602447n						
i001.s015.t009	i001.s015.t009	bn:00054701n	wiki:ordini_di_grandezza_(massa)					
i001.s015.t011	i001.s015.t011	bn:00052501n	wiki:metro					
i001.s015.t011	i001.s015.t012	bn:00017102n	wiki:metro_quadrato					
i001.s015.t014	i001.s015.t014	bn:00005518n	bn:00075374n	wiki:area				
i001.s015.t014	i001.s015.t015	bn:03551355n						
i001.s015.t015	i001.s015.t015	bn:00098649a						
i001.s015.t017	i001.s015.t017	bn:00084373v						
i001.s015.t018	i001.s015.t018	bn:00082705v						
i001.s015.t020	i001.s015.t020	bn:00043544n	bn:00043545n	wiki:altezza_(geometria)	wiki:statura			
i001.s015.t023	i001.s015.t023	bn:00080831n	wiki:forza_peso					
i001.s015.t025	i001.s015.t025	bn:00061017n	wiki:paziente					
i001.s015.t028	i001.s015.t028	bn:00082365v						
i001.s015.t030	i001.s015.t030	bn:08927651n	wiki:infusione_(medicina)					
i001.s015.t030	i001.s015.t031	bn:00047280n	wiki:fleboclisi					
i001.s015.t031	i001.s015.t031	bn:00102230a						
i001.s015.t034	i001.s015.t034	bn:00055094n	wiki:minuto					
i001.s015.t036	i001.s015.t036	bn:00019848n						
i001.s015.t037	i001.s015.t037	bn:00102466a						
i001.s015.t038	i001.s015.t038	bn:00095975a						
i001.s015.t039	i001.s015.t039	bn:00043484n	wiki:settimana					
i001.s016.t002	i001.s016.t002	bn:00084079v						
i001.s016.t004	i001.s016.t004	bn:00021961n	bn:00029874n					
i001.s016.t008	i001.s016.t008	bn:00061017n	wiki:paziente					
i001.s016.t010	i001.s016.t010	bn:00085689v						
i001.s016.t012	i001.s016.t012	bn:00001507n	wiki:corticosteroide					
i001.s016.t014	i001.s016.t014	bn:00000902n	wiki:acido					
i001.s016.t014	i001.s016.t015	bn:00035585n	wiki:acido_folico					
i001.s016.t018	i001.s016.t018	bn:00035907n	bn:00078798n					
i001.s016.t020	i001.s016.t020	bn:00080147n	wiki:vitamine					
i001.s016.t023	i001.s016.t023	bn:00089246v						
i001.s016.t024	i001.s016.t024	bn:00046787n	wiki:iniezione_(medicina)					
i001.s016.t026	i001.s016.t026	bn:00080147n	wiki:vitamine					
i001.s016.t026	i001.s016.t027	bn:00004712n	bn:09027992n	wiki:cobalamina	wiki:vitamina_b12_(diete_vegetariane)			
i001.s016.t030	i001.s016.t030	bn:00047235n						
i001.s016.t032	i001.s016.t032	bn:00602447n						
i001.s017.t002	i001.s017.t002	bn:00602447n						
i001.s017.t004	i001.s017.t004	bn:00082365v						
i001.s017.t006	i001.s017.t006	bn:00577781n	wiki:cisplatino					
i001.s017.t009	i001.s017.t009	bn:00061017n	wiki:paziente					
i001.s017.t011	i001.s017.t011	bn:00085689v						
i001.s017.t013	i001.s017.t013	bn:00024461n	bn:00054128n	bn:00061887n	wiki:farmaco			
i001.s017.t013	i001.s017.t014	bn:00004656n	wiki:antiemetico					
i001.s017.t014	i001.s017.t014	bn:00004656n	wiki:antiemetico					
i001.s017.t017	i001.s017.t017	bn:00082954v	bn:00088454v					
i001.s017.t019	i001.s017.t019	bn:00027565n	wiki:vomito					
i001.s017.t022	i001.s017.t022	bn:00089246v						
i001.s017.t024	i001.s017.t024	bn:00096446a	bn:00096549a					
i001.s017.t025	i001.s017.t025	bn:00045347n						
i001.s017.t028	i001.s017.t028	bn:00082954v	bn:00088454v					
i001.s017.t030	i001.s017.t030	bn:00025982n	bn:00025983n	wiki:disidratazione				
i001.s017.t032	i001.s017.t032	bn:00114185r	bn:00114512r					
i001.s017.t034	i001.s017.t034	bn:00114165r						
i001.s017.t036	i001.s017.t036	bn:00022107n						
i001.s017.t038	i001.s017.t038	bn:00577781n	wiki:cisplatino					
i001.s018.t002	i001.s018.t002	bn:00047235n						
i001.s018.t005	i001.s018.t005	bn:00086459v						
i001.s018.t007	i001.s018.t007	bn:00082149v	bn:00083900v	bn:00083908v				
i001.s018.t011	i001.s018.t011	bn:00028320n						
i001.s018.t014	i001.s018.t014	bn:00084079v						
i001.s018.t017	i001.s018.t017	bn:00061017n	wiki:paziente					
i001.s018.t019	i001.s018.t019	bn:00017653n						
i001.s018.t022	i001.s018.t022	bn:00103861a						
i001.s018.t025	i001.s018.t025	bn:00082233v	bn:00092823v					
i001.s018.t027	i001.s018.t027	bn:00021961n	bn:00029874n					
i001.s019.t002	i001.s019.t002	bn:00030627n						
i001.s019.t004	i001.s019.t004	bn:00602447n						
i001.s019.t008	i001.s019.t008	bn:00061017n	wiki:paziente					
i001.s019.t010	i001.s019.t011	bn:00067102n						
i001.s019.t012	i001.s019.t012	bn:00100896a						
i001.s019.t014	i001.s019.t014	bn:00106826a						
i001.s020.t002	i001.s020.t002	bn:00104887a						
i001.s020.t003	i001.s020.t003	bn:00046705n	bn:00057548n	wiki:informazione				
i001.s020.t008	i001.s020.t008	bn:00000398n	bn:00066480n	bn:00075142n				
i001.s020.t010	i001.s020.t010	bn:00017747n	bn:00017761n	bn:00017762n				
i001.s020.t012	i001.s020.t012	bn:00064584n						
i001.s020.t016	i001.s020.t016	bn:00082893v						
i001.s021.t002	i001.s021.t002	bn:00082285v						
i001.s021.t003	i001.s021.t003	bn:00602447n						
i001.s022.t002	i001.s022.t003	bn:00377649n	wiki:principio_attivo					
i001.s022.t003	i001.s022.t003	bn:00096387a						
i001.s022.t005	i001.s022.t005	bn:00602447n						
i001.s022.t007	i001.s022.t007	bn:00602447n						
i001.s022.t011	i001.s022.t011	bn:00054128n	bn:00061887n	wiki:farmaco				
i001.s022.t012	i001.s022.t012	bn:00100866a						
i001.s022.t014	i001.s022.t014	bn:00054128n	bn:00061887n	wiki:farmaco				
i001.s022.t016	i001.s022.t016	bn:00090098v						
i001.s022.t018	i001.s022.t018	bn:00017027n	wiki:cellula					
i001.s022.t020	i001.s022.t020	bn:00096387a						
i001.s022.t021	i001.s022.t021	bn:00027913n	bn:00027920n					
i001.s022.t025	i001.s022.t025	bn:00017027n	wiki:cellula					
i001.s022.t025	i001.s022.t026	bn:00015187n						
i001.s022.t026	i001.s022.t026	bn:00107222a						
i001.s022.t030	i001.s022.t030	bn:00083391v						
i001.s022.t032	i001.s022.t032	bn:00041942n						
i001.s022.t034	i001.s022.t034	bn:00004691n	wiki:antimetabolita					
i001.s023.t002	i001.s023.t002	bn:00009677n	wiki:organismo_vivente					
i001.s023.t004	i001.s023.t004	bn:00602447n						
i001.s023.t006	i001.s023.t006	bn:00085761v						
i001.s023.t009	i001.s023.t009	bn:00035913n						
i001.s023.t010	i001.s023.t010	bn:00096387a						
i001.s023.t012	i001.s023.t012	bn:00083622v						
i001.s023.t014	i001.s023.t014	bn:00001173n						
i001.s023.t016	i001.s023.t016	bn:00031085n	wiki:enzima					
i001.s023.t017	i001.s023.t017	bn:00082428v						
i001.s023.t019	i001.s023.t019	bn:00064590n						
i001.s023.t021	i001.s023.t021	bn:00008788n	wiki:nucleotide					
i001.s023.t024	i001.s023.t024	bn:00021396n						
i001.s023.t027	i001.s023.t027	bn:00026301n	wiki:dna					
i001.s023.t029	i001.s023.t029	bn:00067714n	wiki:rna					
i001.s023.t032	i001.s023.t032	bn:00053801n						
i001.s023.t032	i001.s023.t033	bn:00037738n	wiki:genoma					
i001.s023.t033	i001.s023.t033	bn:00103522a						
i001.s023.t035	i001.s023.t035	bn:00017027n	wiki:cellula					
i001.s024.t002	i001.s024.t002	bn:00049573n	bn:00067181n	bn:00074790n	wiki:progetto	wiki:report_informativo		
i001.s024.t005	i001.s024.t005	bn:00082225v	bn:00082311v					
i001.s024.t007	i001.s024.t007	bn:00602447n						
i001.s025.t003	i001.s025.t003	bn:00047235n						
i001.s025.t005	i001.s025.t005	bn:00054512n	wiki:mesotelioma					
i001.s025.t006	i001.s025.t006	bn:00108692a						
i001.s025.t007	i001.s025.t007	bn:00106363a						
i001.s025.t009	i001.s025.t009	bn:00602447n						
i001.s025.t012	i001.s025.t012	bn:00082596v						
i001.s025.t014	i001.s025.t014	bn:00003268n	bn:00005514n					
i001.s025.t017	i001.s025.t017	bn:00049573n	bn:00067181n	bn:00074790n	wiki:progetto	wiki:report_informativo		
i001.s025.t018	i001.s025.t018	bn:00099598a	bn:00106333a					
i001.s025.t019	i001.s025.t019	bn:00091177v						
i001.s025.t022	i001.s025.t022	bn:00061017n	wiki:paziente					
i001.s025.t029	i001.s025.t029	bn:00018141n	wiki:chemioterapia					
i001.s025.t031	i001.s025.t031	bn:00004489n						
i001.s026.t002	i001.s026.t002	bn:00021961n	bn:00029874n					
i001.s026.t004	i001.s026.t004	bn:00602447n						
i001.s026.t005	i001.s026.t005	bn:00082365v						
i001.s026.t007	i001.s026.t007	bn:00020872n						
i001.s026.t009	i001.s026.t009	bn:00577781n	wiki:cisplatino					
i001.s026.t012	i001.s026.t012	bn:00085450v						
i001.s026.t016	i001.s026.t016	bn:00577781n	wiki:cisplatino					
i001.s026.t018	i001.s026.t018	bn:08892031n	wiki:monoterapia					
i001.s027.t003	i001.s027.t003	bn:00047235n						
i001.s027.t005	i001.s027.t005	bn:00015180n	bn:00015910n	wiki:carcinoma	wiki:neoplasia#comportamento_biologico:_benignità_e_malignità			
i001.s027.t005	i001.s027.t006	bn:00052343n	wiki:carcinoma_del_polmone					
i001.s027.t006	i001.s027.t006	bn:00108724a						
i001.s027.t009	i001.s027.t009	bn:00106058a	bn:00106773a					
i001.s027.t010	i001.s027.t010	bn:00017027n	wiki:cellula					
i001.s027.t013	i001.s027.t013	bn:00021961n	bn:00029874n					
i001.s027.t015	i001.s027.t015	bn:00602447n						
i001.s027.t018	i001.s027.t018	bn:00085450v						
i001.s027.t022	i001.s027.t022	bn:01537207n	wiki:docetaxel					
i001.s027.t025	i001.s027.t025	bn:00097165a	bn:00101348a	bn:00108011a				
i001.s027.t026	i001.s027.t026	bn:00024461n	bn:00054128n	bn:00061887n	wiki:farmaco			
i001.s027.t031	i001.s027.t031	bn:00049573n	bn:00067181n	bn:00074790n	wiki:progetto	wiki:report_informativo		
i001.s027.t032	i001.s027.t032	bn:00091177v						
i001.s027.t035	i001.s027.t035	bn:00061017n	wiki:paziente					
i001.s027.t037	i001.s027.t037	bn:00057267n	wiki:neoplasia					
i001.s027.t039	i001.s027.t039	bn:00025966n	bn:00061898n					
i001.s027.t040	i001.s027.t040	bn:00096532a						
i001.s027.t042	i001.s027.t042	bn:00106664a						
i001.s027.t047	i001.s027.t047	bn:00004489n						
i001.s027.t049	i001.s027.t049	bn:00018141n	wiki:chemioterapia					
i001.s028.t001	i001.s028.t001	bn:00602447n						
i001.s028.t005	i001.s028.t005	bn:00085450v						
i001.s028.t007	i001.s028.t007	bn:00848690n	wiki:gemcitabina					
i001.s028.t010	i001.s028.t010	bn:00054128n	bn:00061887n	wiki:farmaco				
i001.s028.t016	i001.s028.t016	bn:00006541n						
i001.s028.t018	i001.s028.t018	bn:00577781n	wiki:cisplatino					
i001.s028.t022	i001.s028.t022	bn:00049573n	bn:00067181n	bn:00074790n	wiki:progetto	wiki:report_informativo		
i001.s028.t025	i001.s028.t025	bn:00061017n	wiki:paziente					
i001.s028.t028	i001.s028.t028	bn:00060927n	bn:00060928n	wiki:passato				
i001.s028.t035	i001.s028.t035	bn:00018141n	wiki:chemioterapia					
i001.s028.t037	i001.s028.t037	bn:00057267n	wiki:neoplasia					
i001.s028.t037	i001.s028.t038	bn:00052343n	wiki:carcinoma_del_polmone					
i001.s028.t038	i001.s028.t038	bn:00108724a						
i001.s029.t002	i001.s029.t002	bn:00096798a						
i001.s029.t004	i001.s029.t004	bn:00095975a						
i001.s029.t006	i001.s029.t006	bn:00049573n	bn:00067181n	bn:00074790n	wiki:progetto	wiki:report_informativo		
i001.s029.t009	i001.s029.t009	bn:00099598a						
i001.s029.t012	i001.s029.t012	bn:00029876n	bn:00029888n					
i001.s029.t015	i001.s029.t015	bn:00077268n						
i001.s029.t017	i001.s029.t017	bn:00030811n	bn:03155178n					
i001.s029.t019	i001.s029.t019	bn:00061017n	wiki:paziente					
i001.s030.t002	i001.s030.t002	bn:00009905n						
i001.s030.t004	i001.s030.t004	bn:00086567v	bn:00093682v					
i001.s030.t005	i001.s030.t005	bn:00602447n						
i001.s030.t009	i001.s030.t009	bn:00049573n	bn:00067181n	bn:00074790n	wiki:progetto	wiki:report_informativo		
i001.s031.t001	i001.s031.t001	bn:00602447n						
i001.s031.t003	i001.s031.t003	bn:00092332v						
i001.s031.t005	i001.s031.t005	bn:00077268n						
i001.s031.t007	i001.s031.t007	bn:00030811n	bn:03155178n					
i001.s031.t009	i001.s031.t009	bn:00061017n	wiki:paziente					
i001.s031.t010	i001.s031.t010	bn:00104538a						
i001.s031.t012	i001.s031.t012	bn:00054512n	wiki:mesotelioma					
i001.s031.t013	i001.s031.t013	bn:00108692a						
i001.s031.t014	i001.s031.t014	bn:00106363a						
i001.s032.t007	i001.s032.t007	bn:00082365v						
i001.s032.t008	i001.s032.t008	bn:00602447n						
i001.s032.t010	i001.s032.t010	bn:00020872n						
i001.s032.t012	i001.s032.t012	bn:00577781n	wiki:cisplatino					
i001.s032.t014	i001.s032.t014	bn:00085382v	bn:00087617v					
i001.s032.t016	i001.s032.t016	bn:00054001n	wiki:media_(statistica)					
i001.s032.t018	i001.s032.t018	bn:00014710n	bn:00055794n	wiki:mese				
i001.s032.t020	i001.s032.t020	bn:00066865n						
i001.s032.t023	i001.s032.t023	bn:00014710n	bn:00055794n	wiki:mese				
i001.s032.t025	i001.s032.t025	bn:00061017n	wiki:paziente					
i001.s032.t028	i001.s032.t028	bn:00085689v						
i001.s032.t029	i001.s032.t029	bn:00577781n	wiki:cisplatino					
i001.s032.t031	i001.s032.t031	bn:08892031n	wiki:monoterapia					
i001.s033.t002	i001.s033.t002	bn:00047235n						
i001.s033.t004	i001.s033.t004	bn:00061017n	wiki:paziente					
i001.s033.t006	i001.s033.t006	bn:00015180n	bn:00015910n	wiki:carcinoma	wiki:neoplasia#comportamento_biologico:_benignità_e_malignità			
i001.s033.t006	i001.s033.t007	bn:00052343n	wiki:carcinoma_del_polmone					
i001.s033.t007	i001.s033.t007	bn:00108724a						
i001.s033.t010	i001.s033.t010	bn:00106058a	bn:00106773a					
i001.s033.t011	i001.s033.t011	bn:00017027n	wiki:cellula					
i001.s033.t013	i001.s033.t013	bn:00602447n						
i001.s033.t016	i001.s033.t016	bn:00092109v						
i001.s033.t018	i001.s033.t018	bn:00102038a	bn:00102040a					
i001.s034.t002	i001.s034.t002	bn:00061017n	wiki:paziente					
i001.s034.t005	i001.s034.t005	bn:00060927n	bn:00060928n	wiki:passato				
i001.s034.t010	i001.s034.t010	bn:00018141n	wiki:chemioterapia					
i001.s034.t013	i001.s034.t013	bn:00077268n						
i001.s034.t015	i001.s034.t015	bn:00030811n	bn:03155178n					
i001.s034.t016	i001.s034.t016	bn:00097854a	bn:00097857a					
i001.s034.t021	i001.s034.t021	bn:00014710n	bn:00055794n	wiki:mese				
i001.s034.t023	i001.s034.t023	bn:00602447n						
i001.s034.t028	i001.s034.t028	bn:01537207n	wiki:docetaxel					
i001.s035.t002	i001.s035.t002	bn:00061017n	wiki:paziente					
i001.s035.t005	i001.s035.t005	bn:00060927n	bn:00060928n	wiki:passato				
i001.s035.t011	i001.s035.t011	bn:00018141n	wiki:chemioterapia					
i001.s035.t014	i001.s035.t014	bn:00077268n						
i001.s035.t016	i001.s035.t016	bn:00030811n	bn:03155178n	bn:03512504n	wiki:sopravvivenza			
i001.s035.t017	i001.s035.t017	bn:00097854a	bn:00097857a	bn:00097859a				
i001.s035.t022	i001.s035.t022	bn:00014710n	bn:00055794n	wiki:mese				
i001.s035.t026	i001.s035.t026	bn:00041942n	bn:00072536n	wiki:gruppo_sociale				
i001.s036.t001	i001.s036.t001	bn:00115696r						
i001.s036.t006	i001.s036.t006	bn:00049573n	bn:00067181n	bn:00074790n	wiki:progetto	wiki:report_informativo		
i001.s036.t008	i001.s036.t008	bn:00061017n	wiki:paziente					
i001.s036.t011	i001.s036.t011	bn:00057267n	wiki:neoplasia					
i001.s036.t013	i001.s036.t013	bn:00083240v						
i001.s036.t014	i001.s036.t014	bn:00017027n	wiki:cellula					
i001.s036.t014	i001.s036.t015	bn:00073708n	wiki:epitelio_pavimentoso					
i001.s036.t017	i001.s036.t017	bn:00082233v	bn:00092823v					
i001.s036.t018	i001.s036.t018	bn:00077268n						
i001.s036.t020	i001.s036.t020	bn:00030811n	bn:03155178n	bn:03512504n	wiki:sopravvivenza			
i001.s036.t022	i001.s036.t022	bn:00106124a						
i001.s036.t024	i001.s036.t024	bn:00084532v						
i001.s036.t026	i001.s036.t026	bn:00602447n						
i001.s036.t029	i001.s036.t029	bn:00084532v						
i002.s001.t001	i002.s001.t001	bn:08534138n						
i002.s001.t004	i002.s001.t004	bn:03099895n	bn:03466887n	wiki:calcolatrice_(mac_os)	wiki:calcolatrice_(windows)			
i002.s001.t005	i002.s001.t005	bn:00106488a						
i002.s001.t006	i002.s001.t006	bn:00083141v						
i002.s001.t008	i002.s001.t008	bn:00048027n	bn:00049910n	wiki:gergo	wiki:linguaggio			
i002.s001.t009	i002.s001.t009	bn:03313895n	wiki:mathml					
i002.s002.t002	i002.s002.t002	bn:00082225v	bn:00087107v	bn:00087823v				
i002.s002.t003	i002.s002.t003	bn:00101973a						
i002.s002.t004	i002.s002.t004	bn:00053826n	bn:00059128n					
i002.s002.t006	i002.s002.t006	bn:00097495a						
i002.s002.t008	i002.s002.t008	bn:00106117a						
i002.s002.t011	i002.s002.t011	bn:03313895n	wiki:mathml					
i002.s002.t014	i002.s002.t014	bn:00086611v						
i002.s002.t015	i002.s002.t015	bn:00017904n	bn:00041412n	bn:00063050n	wiki:diagramma	wiki:grafico_di_una_funzione		
i002.s002.t016	i002.s002.t016	bn:00780722n	wiki:bidimensionalità					
i002.s002.t018	i002.s002.t018	bn:01656647n	wiki:3d					
i002.s003.t001	i002.s003.t001	bn:00116360r						
i002.s003.t003	i002.s003.t003	bn:00104964a	bn:00107182a	bn:00107194a				
i002.s003.t004	i002.s003.t004	bn:00090141v	bn:00090143v					
i002.s003.t005	i002.s003.t005	bn:03313895n	wiki:mathml					
i002.s003.t007	i002.s003.t007	bn:00082705v	bn:00082711v					
i002.s003.t008	i002.s003.t008	bn:08534138n						
i002.s004.t001	i002.s004.t001	bn:08534138n						
